enabled,num_images,subject,character,series,general_tags,natural_language
true,4,1girl,Keqing,Genshin Impact,"purple hair, short saree, construction, bricks, shoulder slip, confident, sweating","Keqing is helping move bricks at a construction site, looking confident and strong. Her short saree is slipping off her shoulder, and she has a light sheen of sweat on her body."
true,4,1girl,Keqing,Genshin Impact,"purple hair, original dress, library, desk, heavy books, shoulder slip, angry, pouting","Keqing is pouting angrily at a massive stack of heavy books she has to organize. Her original dress is slipping off her shoulder as she huffs and prepares to start her work."
true,4,1girl,Keqing,Genshin Impact,"purple hair, cat ears hair, laboratory, vials, reaching, shoulder slip, shy, blushing","Keqing is reaching for a vial on a high laboratory shelf, looking very shy and embarrassed. Her dress has slipped off her shoulder, and she is blushing deeply while trying to remain professional."
true,4,1girl,Keqing,Genshin Impact,"purple hair, twin tails, mountains, ruins, heavy stone, shoulder slip, confident, intense","Keqing is moving a heavy stone tablet in some ancient ruins, her expression intense and confident. Her purple dress is slipping off her shoulder and body from the massive effort."
true,4,1girl,Keqing,Genshin Impact,"purple hair, short saree, terrace, carrying water, shoulder slip, shy, blushing","Keqing is carrying two heavy buckets of water across a terrace while wearing a short saree. She looks very shy and embarrassed as the buckets pull her saree off her shoulder."
true,4,1girl,Keqing,Genshin Impact,"purple hair, original dress, office, moving furniture, shoulder slip, angry, pouting","Keqing is pouting angrily while trying to push a heavy wooden cabinet in her office. Her original dress is slipping off her shoulder as she strains against the weight."
true,4,1girl,Keqing,Genshin Impact,"purple hair, cat ears hair, smithy, bellows, shoulder slip, confident, sweating","Keqing is working the bellows at a smithy, looking confident and focused. Her dress has slipped off her shoulder, and she is sweating from the heat of the forge."
true,4,1girl,Keqing,Genshin Impact,"purple hair, short saree, garden, heavy pots, shoulder slip, shy, blushing","Keqing is moving heavy flower pots in a garden, her face flushed with a shy blush. Her stylish short saree is slipping off her shoulder as she lifts a particularly large ceramic pot."
true,4,1girl,Keqing,Genshin Impact,"purple hair, twin tails, warehouse, climbing, boxes, shoulder slip, confident","Keqing is climbing a stack of boxes in a warehouse to reach the top. She looks confident and capable, even as her dress slips off her shoulder during the climb."
true,4,1girl,Keqing,Genshin Impact,"purple hair, original dress, workshop, repairs, shoulder slip, angry, pouting, oil stain","Keqing is pouting angrily with a small oil stain on her cheek as she repairs a mechanical device. Her original dress is slipping off her shoulder while she works with her tools."
true,4,1girl,Keqing,Genshin Impact,"purple hair, cat ears hair, harbor, boat, rowing, shoulder slip, shy, blushing","Keqing is rowing a small boat across the harbor, her effort causing her dress to slip off her shoulder. She looks at the viewer with a shy and embarrassed expression."
true,4,1girl,Keqing,Genshin Impact,"purple hair, short saree, office, high shelves, shoulder slip, confident, elegant","Keqing is elegantly reaching for a scroll on a high office shelf. She is wearing a short saree that slips off her shoulder, and she maintains a confident and poised look."
true,4,1girl,Keqing,Genshin Impact,"purple hair, twin tails, construction, heavy beam, shoulder slip, shy, blushing","Keqing is helping guide a heavy wooden beam into place at a construction site. She looks very shy and embarrassed as her dress slips off her shoulder from the physical exertion."
true,4,1girl,Keqing,Genshin Impact,"purple hair, original dress, courtyard, cleaning, bucket, shoulder slip, angry, pouting","Keqing is pouting angrily while carrying a heavy bucket of water across a courtyard. Her original dress is slipping off her shoulder, making her look both frustrated and beautiful."
true,4,1girl,Keqing,Genshin Impact,"purple hair, cat ears hair, ruins, digging, shovel, shoulder slip, confident, sweating","Keqing is digging at an archaeological site, looking confident and determined. Her dress has slipped off her shoulder, and she has sweat on her brow from the hard work."
true,4,1girl,Keqing,Genshin Impact,"purple hair, short saree, kitchen, lifting heavy pot, shoulder slip, shy, blushing","Keqing is lifting a very heavy metal pot in a kitchen, her face red with a shy blush. Her short saree is slipping off her shoulder and body as she strains to move the pot."
true,4,1girl,Keqing,Genshin Impact,"purple hair, twin tails, office, desk, cleaning, shoulder slip, confident, concentrated","Keqing is intensely focused on cleaning and organizing her large desk. Her dress is slipping off her shoulder, but she remains confident and concentrated on her task."
true,4,1girl,Keqing,Genshin Impact,"purple hair, original dress, terrace, moving plants, shoulder slip, angry, pouting","Keqing is pouting angrily while moving large potted plants on a terrace. Her original dress is slipping off her shoulder as she huffs and lifts the heavy pots."
true,4,1girl,Keqing,Genshin Impact,"purple hair, cat ears hair, harbor, crates, shoulder slip, shy, blushing, sea breeze","Keqing is standing by some crates at the harbor, looking shy and embarrassed. The sea breeze and her movements have caused her dress to slip off her shoulder and reveal her skin."
true,4,1girl,Keqing,Genshin Impact,"purple hair, short saree, mountains, heavy pack, shoulder slip, confident","Keqing is hiking through the mountains with a heavy supply pack, looking confident and strong. Her short saree is slipping off her shoulder from the weight of the straps."
true,4,1girl,Keqing,Genshin Impact,"purple hair, twin tails, workshop, building, hammer, shoulder slip, shy, blushing","Keqing is hammering a wooden frame in a workshop, looking very shy and embarrassed. Her dress has slipped off her shoulder while she was focused on her carpentry work."
true,4,1girl,Keqing,Genshin Impact,"purple hair, original dress, archive, heavy scrolls, shoulder slip, angry, pouting","Keqing is pouting angrily while carrying a large bundle of heavy scrolls in an archive. Her original dress is slipping off her shoulder, making her look both annoyed and elegant."
true,4,1girl,Keqing,Genshin Impact,"purple hair, cat ears hair, field, digging, shoulder slip, confident, sweating","Keqing is working hard in a field, digging with a shovel and looking confident. Her dress has slipped off her shoulder, and she is sweating under the warm Liyue sun."
